filepath	target
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7053.jpg	[0, 0, 0, 0, 0, 0, 1, 0, 1, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7054.jpg	[0, 0, 0, 0, 0, 0, 1, 0, 1, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7055.jpg	[0, 0, 0, 0, 0, 0, 1, 0, 1, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7056.jpg	[0, 0, 0, 0, 0, 0, 1, 0, 1, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7057.jpg	[0, 0, 0, 0, 0, 0, 1, 0, 1, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7058.jpg	[0, 0, 0, 0, 0, 0, 1, 0, 1, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7059.jpg	[0, 0, 0, 0, 0, 0, 1, 0, 1, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7060.jpg	[0, 0, 0, 0, 0, 0, 1, 0, 1, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7061.jpg	[0, 0, 0, 0, 0, 0, 1, 0, 1, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7062.jpg	[0, 0, 0, 0, 0, 0, 1, 0, 1, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7063.jpg	[0, 0, 0, 0, 0, 0, 1, 0, 1, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7064.jpg	[0, 0, 0, 0, 0, 0, 1, 0, 1, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7065.jpg	[0, 0, 0, 0, 0, 0, 1, 0, 1, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7066.jpg	[0, 0, 0, 0, 0, 0, 1, 0, 1, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7067.jpg	[0, 0, 0, 0, 0, 0, 1, 0, 1, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7068.jpg	[0, 0, 0, 0, 0, 0, 1, 0, 1, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7069.jpg	[0, 0, 0, 0, 0, 0, 0, 0, 1, 1]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7070.jpg	[0, 0, 0, 0, 0, 0, 0, 0, 1, 1]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7071.jpg	[0, 0, 0, 0, 0, 0, 0, 0, 1, 1]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7072.jpg	[0, 0, 0, 0, 0, 0, 0, 0, 1, 1]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7073.jpg	[0, 0, 0, 0, 0, 0, 0, 0, 1, 1]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7074.jpg	[0, 0, 0, 0, 0, 0, 0, 0, 1, 1]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7075.jpg	[0, 0, 0, 0, 0, 0, 0, 0, 1, 1]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7076.jpg	[0, 0, 0, 0, 0, 0, 0, 0, 1, 1]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7077.jpg	[0, 0, 0, 0, 0, 0, 0, 0, 1, 1]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7078.jpg	[0, 0, 0, 0, 0, 0, 0, 0, 1, 1]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7079.jpg	[0, 0, 0, 0, 0, 0, 0, 0, 1, 1]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7080.jpg	[0, 0, 0, 0, 0, 0, 0, 0, 1, 1]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7081.jpg	[0, 0, 0, 0, 0, 0, 0, 0, 1, 1]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7082.jpg	[0, 0, 0, 0, 0, 0, 0, 0, 1, 1]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7083.jpg	[0, 0, 0, 0, 0, 0, 0, 0, 1, 1]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7084.jpg	[0, 0, 0, 0, 0, 0, 0, 0, 1, 1]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7085.jpg	[0, 0, 0, 0, 0, 0, 0, 0, 1, 1]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7086.jpg	[0, 0, 0, 0, 0, 0, 0, 0, 1, 1]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7087.jpg	[0, 0, 0, 0, 0, 0, 0, 0, 1, 1]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7088.jpg	[0, 0, 0, 0, 0, 0, 0, 0, 1, 1]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7089.jpg	[0, 0, 0, 0, 0, 0, 0, 0, 1, 1]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7090.jpg	[0, 0, 0, 0, 0, 0, 0, 0, 1, 1]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7091.jpg	[0, 0, 0, 0, 0, 0, 0, 0, 1, 1]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7092.jpg	[0, 0, 0, 0, 0, 0, 0, 0, 1, 1]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7093.jpg	[0, 0, 0, 0, 0, 0, 0, 0, 1, 1]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7094.jpg	[0, 0, 0, 0, 0, 0, 0, 0, 1, 1]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7095.jpg	[0, 0, 0, 0, 0, 0, 0, 0, 1, 1]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7096.jpg	[0, 0, 0, 0, 0, 0, 0, 0, 1, 1]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7097.jpg	[0, 0, 0, 0, 0, 0, 0, 0, 1, 1]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7098.jpg	[0, 0, 0, 0, 0, 0, 0, 0, 1, 1]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7099.jpg	[0, 0, 0, 0, 0, 0, 0, 0, 1, 1]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7100.jpg	[0, 0, 0, 0, 0, 0, 0, 0, 1, 1]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7101.jpg	[0, 0, 0, 0, 0, 0, 0, 0, 1, 1]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7102.jpg	[0, 0, 0, 0, 0, 0, 0, 0, 1, 1]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7103.jpg	[0, 0, 0, 0, 0, 0, 0, 0, 1, 1]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7104.jpg	[0, 0, 0, 0, 0, 0, 0, 0, 1, 1]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7105.jpg	[0, 0, 0, 0, 0, 0, 0, 0, 1, 1]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7106.jpg	[0, 0, 0, 0, 0, 0, 0, 0, 1, 1]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7107.jpg	[0, 0, 0, 0, 0, 0, 0, 0, 1, 1]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7108.jpg	[0, 0, 0, 0, 0, 0, 0, 0, 1, 1]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7109.jpg	[0, 0, 0, 0, 0, 0, 0, 0, 1, 1]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7110.jpg	[0, 0, 0, 0, 0, 0, 0, 0, 1, 1]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7111.jpg	[0, 0, 0, 0, 0, 0, 0, 0, 1, 1]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7112.jpg	[0, 0, 0, 0, 0, 0, 0, 0, 1, 1]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7113.jpg	[0, 0, 0, 0, 0, 0, 0, 0, 1, 1]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7114.jpg	[0, 0, 0, 0, 0, 0, 0, 0, 1, 1]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7115.jpg	[0, 0, 0, 0, 0, 0, 0, 0, 1, 1]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7116.jpg	[0, 0, 0, 0, 0, 0, 0, 0, 1, 1]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7117.jpg	[0, 0, 0, 0, 0, 0, 0, 0, 1, 1]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7118.jpg	[0, 0, 0, 0, 0, 0, 0, 0, 1, 1]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7119.jpg	[0, 0, 0, 0, 0, 0, 0, 0, 1, 1]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7120.jpg	[0, 0, 0, 0, 0, 0, 0, 0, 1, 1]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7121.jpg	[0, 0, 0, 0, 0, 0, 0, 0, 1, 1]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7122.jpg	[0, 0, 0, 0, 0, 0, 0, 0, 1, 1]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7123.jpg	[0, 0, 0, 0, 0, 0, 0, 0, 1, 1]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7124.jpg	[0, 0, 0, 0, 0, 0, 0, 0, 1, 1]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7125.jpg	[0, 0, 0, 0, 0, 0, 0, 0, 1, 1]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7126.jpg	[0, 0, 0, 0, 0, 0, 0, 0, 1, 1]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7127.jpg	[0, 0, 0, 0, 0, 0, 0, 0, 1, 1]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7128.jpg	[0, 0, 0, 0, 0, 0, 0, 0, 1, 1]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7129.jpg	[0, 0, 0, 0, 0, 0, 0, 0, 1, 1]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7130.jpg	[0, 0, 0, 0, 0, 0, 0, 0, 1, 1]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7131.jpg	[0, 0, 0, 0, 0, 0, 0, 0, 1, 1]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7132.jpg	[0, 0, 0, 0, 0, 0, 0, 0, 1, 1]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7133.jpg	[0, 0, 0, 0, 0, 0, 0, 0, 1, 1]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7134.jpg	[0, 0, 0, 0, 0, 0, 0, 0, 1, 1]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7135.jpg	[0, 0, 0, 0, 0, 0, 0, 0, 1, 1]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7136.jpg	[0, 0, 0, 0, 0, 0, 0, 0, 1, 1]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7137.jpg	[0, 0, 0, 0, 0, 0, 0, 0, 1, 1]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7138.jpg	[0, 0, 0, 0, 0, 0, 0, 0, 1, 1]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7139.jpg	[0, 0, 0, 0, 0, 0, 0, 0, 1, 1]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7140.jpg	[0, 0, 0, 0, 0, 0, 0, 0, 1, 1]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7141.jpg	[0, 0, 0, 0, 0, 0, 0, 0, 1, 1]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7142.jpg	[0, 0, 0, 0, 0, 0, 0, 0, 1, 1]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7143.jpg	[0, 0, 0, 0, 0, 0, 0, 0, 1, 1]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7144.jpg	[0, 0, 0, 0, 0, 0, 0, 0, 1, 1]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7145.jpg	[0, 0, 0, 0, 0, 0, 0, 0, 1, 1]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7146.jpg	[0, 0, 0, 0, 0, 0, 0, 0, 1, 1]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7147.jpg	[0, 0, 0, 0, 0, 0, 0, 0, 1, 1]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7148.jpg	[0, 0, 0, 0, 0, 0, 0, 0, 1, 1]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7149.jpg	[0, 0, 0, 0, 0, 0, 0, 0, 1, 1]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7150.jpg	[0, 0, 0, 0, 0, 0, 0, 0, 1, 1]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7151.jpg	[0, 0, 0, 0, 0, 0, 0, 0, 1, 1]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7152.jpg	[0, 0, 0, 0, 0, 0, 0, 0, 1, 1]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7153.jpg	[0, 0, 0, 0, 0, 0, 0, 0, 1, 1]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7154.jpg	[0, 0, 0, 0, 0, 0, 0, 0, 1, 1]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7155.jpg	[0, 0, 0, 0, 0, 0, 0, 0, 1, 1]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7156.jpg	[0, 0, 0, 0, 0, 0, 0, 0, 1, 1]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7157.jpg	[0, 0, 0, 0, 0, 0, 0, 0, 1, 1]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7158.jpg	[0, 0, 0, 0, 0, 0, 0, 0, 1, 1]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7159.jpg	[0, 0, 0, 0, 0, 0, 0, 0, 1, 1]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7160.jpg	[0, 0, 0, 0, 0, 0, 0, 0, 1, 1]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7161.jpg	[0, 0, 0, 0, 0, 0, 0, 0, 1, 1]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7162.jpg	[0, 0, 0, 0, 0, 0, 0, 0, 1, 1]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7163.jpg	[0, 0, 0, 0, 0, 0, 0, 0, 1, 1]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7164.jpg	[0, 0, 0, 0, 0, 0, 0, 0, 1, 1]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7165.jpg	[0, 0, 0, 0, 0, 0, 0, 0, 1, 1]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7166.jpg	[0, 0, 0, 0, 0, 0, 0, 0, 1, 1]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7167.jpg	[0, 0, 0, 0, 0, 0, 0, 0, 1, 1]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7168.jpg	[0, 0, 0, 0, 0, 0, 0, 0, 1, 1]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7169.jpg	[0, 0, 0, 0, 0, 0, 0, 1, 1, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7170.jpg	[0, 0, 0, 0, 0, 0, 0, 1, 1, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7171.jpg	[0, 0, 0, 0, 0, 0, 0, 1, 1, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7172.jpg	[0, 0, 0, 0, 0, 0, 0, 1, 1, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7173.jpg	[0, 0, 0, 0, 0, 0, 0, 1, 1, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7174.jpg	[0, 0, 0, 0, 0, 0, 0, 1, 1, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7175.jpg	[0, 0, 0, 0, 0, 0, 0, 1, 1, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7176.jpg	[0, 0, 0, 0, 0, 0, 0, 1, 1, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7177.jpg	[0, 0, 0, 0, 0, 0, 0, 1, 1, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7178.jpg	[0, 0, 0, 0, 0, 0, 0, 1, 1, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7179.jpg	[0, 0, 0, 0, 0, 0, 0, 1, 1, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7180.jpg	[0, 0, 0, 0, 0, 0, 0, 1, 1, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7181.jpg	[0, 0, 0, 0, 0, 0, 0, 1, 1, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7182.jpg	[0, 0, 0, 0, 0, 0, 0, 1, 1, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7183.jpg	[0, 0, 0, 0, 0, 0, 0, 1, 1, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7184.jpg	[0, 0, 0, 0, 0, 0, 0, 1, 1, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7185.jpg	[0, 0, 0, 0, 0, 0, 0, 1, 1, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7186.jpg	[0, 0, 0, 0, 0, 0, 0, 1, 1, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7187.jpg	[0, 0, 0, 0, 0, 0, 0, 1, 1, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7188.jpg	[0, 0, 0, 0, 0, 0, 0, 1, 1, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7189.jpg	[0, 0, 0, 0, 0, 0, 0, 1, 1, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7190.jpg	[0, 0, 0, 0, 0, 0, 0, 1, 1, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7191.jpg	[0, 0, 0, 0, 0, 0, 0, 1, 1, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7192.jpg	[0, 0, 0, 0, 0, 0, 0, 1, 1, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7193.jpg	[0, 0, 0, 0, 0, 0, 0, 1, 1, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7194.jpg	[0, 0, 0, 0, 0, 0, 0, 1, 1, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7195.jpg	[0, 0, 0, 0, 0, 0, 0, 1, 1, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7196.jpg	[0, 0, 0, 0, 0, 0, 0, 1, 1, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7197.jpg	[0, 0, 0, 0, 0, 0, 0, 1, 1, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7198.jpg	[0, 0, 0, 0, 0, 0, 0, 1, 1, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7199.jpg	[0, 0, 0, 0, 0, 0, 0, 1, 1, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7200.jpg	[0, 0, 0, 0, 0, 0, 0, 1, 1, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7201.jpg	[0, 0, 0, 0, 0, 0, 0, 1, 1, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7202.jpg	[0, 0, 0, 0, 0, 0, 0, 1, 1, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7203.jpg	[0, 0, 0, 0, 0, 0, 0, 1, 1, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7204.jpg	[0, 0, 0, 0, 0, 0, 0, 1, 1, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7205.jpg	[0, 0, 0, 0, 0, 0, 0, 1, 1, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7206.jpg	[0, 0, 0, 0, 0, 0, 0, 1, 1, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7207.jpg	[0, 0, 0, 0, 0, 0, 0, 1, 1, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7208.jpg	[0, 0, 0, 0, 0, 0, 0, 1, 1, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7209.jpg	[0, 0, 0, 0, 0, 0, 0, 1, 1, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7210.jpg	[0, 0, 0, 0, 0, 0, 0, 1, 1, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7211.jpg	[0, 0, 0, 0, 0, 0, 0, 1, 1, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7212.jpg	[0, 0, 0, 0, 0, 0, 0, 1, 1, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7213.jpg	[0, 0, 0, 0, 0, 0, 0, 1, 1, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7214.jpg	[0, 0, 0, 0, 0, 0, 0, 1, 1, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7215.jpg	[0, 0, 0, 0, 0, 0, 0, 1, 1, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7216.jpg	[0, 0, 0, 0, 0, 0, 0, 1, 1, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7217.jpg	[0, 0, 0, 0, 0, 0, 0, 1, 1, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7218.jpg	[0, 0, 0, 0, 0, 0, 0, 1, 1, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7219.jpg	[0, 0, 0, 0, 0, 0, 0, 1, 1, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7220.jpg	[0, 0, 0, 0, 0, 0, 0, 1, 1, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7221.jpg	[0, 0, 0, 0, 0, 0, 0, 1, 1, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7222.jpg	[0, 0, 0, 0, 0, 0, 0, 1, 1, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7223.jpg	[0, 0, 0, 0, 0, 0, 0, 1, 1, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7224.jpg	[0, 0, 0, 0, 0, 0, 0, 1, 1, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7225.jpg	[0, 0, 0, 0, 0, 0, 0, 1, 1, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7226.jpg	[0, 0, 0, 0, 0, 0, 0, 1, 1, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7227.jpg	[0, 0, 0, 0, 0, 0, 0, 1, 1, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7228.jpg	[0, 0, 0, 0, 0, 0, 0, 1, 1, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7229.jpg	[0, 0, 0, 0, 0, 0, 0, 1, 1, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7230.jpg	[0, 0, 0, 0, 0, 0, 0, 1, 1, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7231.jpg	[0, 0, 0, 0, 0, 0, 0, 1, 1, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7232.jpg	[0, 0, 0, 0, 0, 0, 0, 1, 1, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7233.jpg	[0, 0, 0, 0, 0, 0, 0, 1, 1, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7234.jpg	[0, 0, 0, 0, 0, 0, 0, 1, 1, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7235.jpg	[0, 0, 0, 0, 0, 0, 0, 1, 1, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7236.jpg	[0, 0, 0, 0, 0, 0, 0, 1, 1, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7237.jpg	[0, 0, 0, 0, 0, 0, 0, 1, 1, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7238.jpg	[0, 0, 0, 0, 0, 0, 0, 1, 1, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7239.jpg	[0, 0, 0, 0, 0, 0, 0, 1, 1, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7240.jpg	[0, 0, 0, 0, 0, 0, 0, 1, 1, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7241.jpg	[0, 0, 0, 0, 0, 0, 0, 1, 1, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7242.jpg	[0, 0, 0, 0, 0, 0, 0, 1, 1, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7243.jpg	[0, 0, 0, 0, 0, 0, 0, 1, 1, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7244.jpg	[0, 0, 0, 0, 0, 0, 0, 1, 1, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7245.jpg	[0, 0, 0, 0, 0, 0, 0, 1, 1, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7246.jpg	[0, 0, 0, 0, 0, 0, 0, 1, 1, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7247.jpg	[0, 0, 0, 0, 0, 0, 0, 1, 1, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7248.jpg	[0, 0, 0, 0, 0, 0, 0, 1, 1, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image7249.jpg	[0, 0, 0, 0, 0, 0, 0, 1, 1, 0]
